Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2015,2,1,0,0,0,0,—,—,—,—,—
Mandai,2015,2,2,0,0,0,0,—,—,—,—,—
Mandai,2015,2,3,0,0,0,0,—,—,—,—,—
Mandai,2015,2,4,4,2.2,3.4,3.8,—,—,—,—,—
Mandai,2015,2,5,0,0,0,0,—,—,—,—,—
Mandai,2015,2,6,12.8,5,5.8,8.4,—,—,—,—,—
Mandai,2015,2,7,0,0,0,0,—,—,—,—,—
Mandai,2015,2,8,0,0,0,0,—,—,—,—,—
Mandai,2015,2,9,0,0,0,0,—,—,—,—,—
Mandai,2015,2,10,0,0,0,0,—,—,—,—,—
Mandai,2015,2,11,0,0,0,0,—,—,—,—,—
Mandai,2015,2,12,0,0,0,0,—,—,—,—,—
Mandai,2015,2,13,0,0,0,0,—,—,—,—,—
Mandai,2015,2,14,0,0,0,0,—,—,—,—,—
Mandai,2015,2,15,0,0,0,0,—,—,—,—,—
Mandai,2015,2,16,0,0,0,0,—,—,—,—,—
Mandai,2015,2,17,0,0,0,0,—,—,—,—,—
Mandai,2015,2,18,0,0,0,0,—,—,—,—,—
Mandai,2015,2,19,7.4,2.8,4.8,6.8,—,—,—,—,—
Mandai,2015,2,20,0,0,0,0,—,—,—,—,—
Mandai,2015,2,21,0,0,0,0,—,—,—,—,—
Mandai,2015,2,22,0,0,0,0,—,—,—,—,—
Mandai,2015,2,23,32.8,21.6,29,32.6,—,—,—,—,—
Mandai,2015,2,24,0,0,0,0,—,—,—,—,—
Mandai,2015,2,25,0,0,0,0,—,—,—,—,—
Mandai,2015,2,26,0,0,0,0,—,—,—,—,—
Mandai,2015,2,27,0,0,0,0,—,—,—,—,—
Mandai,2015,2,28,0,0,0,0,—,—,—,—,—
