Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2015,9,1,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,2,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,3,21.2,13.4,15.2,15.4,—,—,—,—,—
Queenstown,2015,9,4,0.2,0.2,0.2,0.2,—,—,—,—,—
Queenstown,2015,9,5,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,6,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,7,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,8,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Queenstown,2015,9,10,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,11,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,12,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,13,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,14,0.8,0.4,0.6,0.8,—,—,—,—,—
Queenstown,2015,9,15,29.4,11.4,18.2,20,—,—,—,—,—
Queenstown,2015,9,16,7.6,7.4,7.6,7.6,—,—,—,—,—
Queenstown,2015,9,17,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,18,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,19,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,20,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,21,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,22,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,23,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,24,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,25,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,26,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,27,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,28,46.4,26.6,40.4,44.4,—,—,—,—,—
Queenstown,2015,9,29,0,0,0,0,—,—,—,—,—
Queenstown,2015,9,30,0.2,0.2,0.2,0.2,—,—,—,—,—
