Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,2015,9,1,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,2,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,3,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,4,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,5,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,6,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,7,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,8,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2015,9,10,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,11,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,12,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,13,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,14,0.4,0.2,0.2,0.4,—,—,—,—,—
Upper Thomson,2015,9,15,35.6,28.4,28.6,28.8,—,—,—,—,—
Upper Thomson,2015,9,16,10.4,10.4,10.4,10.4,—,—,—,—,—
Upper Thomson,2015,9,17,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,18,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,19,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,20,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,21,1.2,1.2,1.2,1.2,—,—,—,—,—
Upper Thomson,2015,9,22,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,23,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,24,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,25,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,26,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,27,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,9,28,68.2,44.8,59.6,65,—,—,—,—,—
Upper Thomson,2015,9,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2015,9,30,4.4,4.4,4.4,4.4,—,—,—,—,—
