Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon,2016,3,1,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,2,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,3,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,4,0.8,0.6,0.6,0.6,—,—,—,—,—
Serangoon,2016,3,5,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,6,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,7,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,8,32,18.6,26.6,31.2,—,—,—,—,—
Serangoon,2016,3,9,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,10,4,4,4,4,—,—,—,—,—
Serangoon,2016,3,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon,2016,3,12,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,13,21.8,9.8,13.2,20.2,—,—,—,—,—
Serangoon,2016,3,14,1.4,1.2,1.2,1.2,—,—,—,—,—
Serangoon,2016,3,15,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,16,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,17,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,18,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,19,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,20,13.4,10.8,13.2,13.2,—,—,—,—,—
Serangoon,2016,3,21,0.6,0.4,0.6,0.6,—,—,—,—,—
Serangoon,2016,3,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon,2016,3,23,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,24,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,25,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,26,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,27,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,28,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,29,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,30,0,0,0,0,—,—,—,—,—
Serangoon,2016,3,31,0,0,0,0,—,—,—,—,—
