Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon,2014,1,1,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,2,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,3,3,2.8,3,3,—,—,—,—,—
Serangoon,2014,1,4,20,15.5,16,16,—,—,—,—,—
Serangoon,2014,1,5,23,14.5,15,18.5,—,—,—,—,—
Serangoon,2014,1,6,31,5.2,8,12.8,—,—,—,—,—
Serangoon,2014,1,7,1,1,1,1,—,—,—,—,—
Serangoon,2014,1,8,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,9,0.8,0.6,0.6,0.6,—,—,—,—,—
Serangoon,2014,1,10,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,11,2.5,2.5,2.5,2.5,—,—,—,—,—
Serangoon,2014,1,12,1.8,1.8,1.8,1.8,—,—,—,—,—
Serangoon,2014,1,13,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,14,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,15,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon,2014,1,16,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,17,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,18,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,19,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,20,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,21,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,22,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,23,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,24,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,25,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,26,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,27,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,28,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,29,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,30,0,0,0,0,—,—,—,—,—
Serangoon,2014,1,31,0,0,0,0,—,—,—,—,—
