Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Pagar,2015,6,1,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,2,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,3,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,4,7.8,7.8,7.8,7.8,—,—,—,—,—
Tanjong Pagar,2015,6,5,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,6,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,7,20,11.2,11.6,11.6,—,—,—,—,—
Tanjong Pagar,2015,6,8,7.8,5.2,7.4,7.4,—,—,—,—,—
Tanjong Pagar,2015,6,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Tanjong Pagar,2015,6,10,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,11,1.2,1,1.2,1.2,—,—,—,—,—
Tanjong Pagar,2015,6,12,7.6,5,5.2,5.6,—,—,—,—,—
Tanjong Pagar,2015,6,13,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,14,8.4,4.6,6.4,6.8,—,—,—,—,—
Tanjong Pagar,2015,6,15,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,16,0.6,0.4,0.4,0.6,—,—,—,—,—
Tanjong Pagar,2015,6,17,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,18,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,19,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,20,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,21,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,22,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,23,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,24,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,25,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,26,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,27,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,28,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,29,0,0,0,0,—,—,—,—,—
Tanjong Pagar,2015,6,30,0,0,0,0,—,—,—,—,—
